"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","MACON","087","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","40",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","MACON","087","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","346",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","MARENGO","091","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","51",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","MARENGO","091","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","511",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","MONTGOMERY","101","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","64",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","MONTGOMERY","101","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","725",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","PERRY","105","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","PERRY","105","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","373",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","SUMTER","119","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","84",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","SUMTER","119","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","395",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BALDWIN","003","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","146",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BALDWIN","003","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,072",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BUTLER","013","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","34",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BUTLER","013","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","500",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CHOCTAW","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CHOCTAW","023","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","271",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CLARKE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","16",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CLARKE","025","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","290",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CONECUH","035","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","49",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CONECUH","035","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","398",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","ESCAMBIA","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","36",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","ESCAMBIA","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","425",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MOBILE","097","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","108",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MOBILE","097","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","839",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MONROE","099","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","55",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MONROE","099","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","463",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WASHINGTON","129","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","44",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WASHINGTON","129","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","432",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WILCOX","131","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","37",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WILCOX","131","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","270",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","BLOUNT","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","117",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","BLOUNT","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,291",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CALHOUN","015","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","82",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CALHOUN","015","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","693",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CHEROKEE","019","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","43",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CHEROKEE","019","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","551",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CLEBURNE","029","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","35",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CLEBURNE","029","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","350",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CULLMAN","043","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","240",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CULLMAN","043","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","2,244",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","DE KALB","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","231",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","DE KALB","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","2,188",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","ETOWAH","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","88",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","ETOWAH","055","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,030",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","JACKSON","071","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","122",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","JACKSON","071","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,422",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","MARSHALL","095","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","144",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","MARSHALL","095","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,747",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","SAINT CLAIR","115","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","79",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","SAINT CLAIR","115","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","643",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","COLBERT","033","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","48",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","COLBERT","033","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","640",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","FRANKLIN","059","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","95",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","FRANKLIN","059","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","868",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAUDERDALE","077","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","123",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAUDERDALE","077","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,540",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","136",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,405",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","112",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,247",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","108",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,122",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","67",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","748",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","135",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,307",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","82",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","594",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","24",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","190",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","40",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","353",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","85",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","721",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","25",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","431",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","18",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","243",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","32",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","338",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","47",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","514",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","37",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","441",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","55",""
"CENSUS","1997","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","379",""
